time,FLOW,TEMP,SALT,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OXY_oxy
2017-04-09,0,8.337,0,0.562242635,0.078341014,0.156833802,199.2387296,286.65625
2017-04-10,0,8.299571429,0,0.554323725,0.080645161,0.161446561,199.8334721,277.6339286
2017-04-11,0,8.262142857,0,0.530566994,0.078341014,0.156833802,198.6439872,268.6116071
2017-04-12,0,8.224714286,0,0.506810263,0.076036866,0.152221043,197.4545022,259.5892857
2017-04-13,0,8.187285714,0,0.483053532,0.073732719,0.147608285,196.2650172,250.5669643
2017-04-14,0,8.149857143,0,0.459296801,0.071428571,0.142995526,195.0755323,241.5446429
2017-04-15,0,8.112428571,0,0.43554007,0.069124424,0.138382767,193.8860473,232.5223214
2017-04-16,0,8.075,0,0.411783339,0.066820276,0.133770008,192.6965624,223.5
2017-04-17,0,8.202857143,0,0.388026608,0.064516129,0.129157249,191.5070774,232.8839286
2017-04-18,0.011866667,8.330714286,0,0.483053532,0.059907834,0.119931731,189.1281075,242.2678571
2017-04-19,0.011866667,8.458571429,0,0.578080456,0.055299539,0.110706213,186.7491376,251.6517857
2017-04-20,0.011866667,8.586428571,0,0.67310738,0.050691244,0.101480696,184.3701677,261.0357143
2017-04-21,0.011866667,8.714285714,0,0.768134305,0.046082949,0.092255178,181.9911978,270.4196429
2017-04-22,0.011866667,8.842142857,0,0.863161229,0.041474654,0.08302966,179.6122279,279.8035714
2017-04-23,0.011866667,8.97,0,0.958188153,0.036866359,0.073804142,177.233258,289.1875
2017-04-24,0.011866667,9.021714286,0,1.053215078,0.032258065,0.064578624,174.8542881,290.3660714
2017-04-25,0.011866667,9.073428571,0,1.073372304,0.041055718,0.082190977,175.6112331,291.5446429
2017-04-26,0.011866667,9.125142857,0,1.09352953,0.049853372,0.099803329,176.368178,292.7232143
2017-04-27,0.011866667,9.176857143,0,1.113686757,0.058651026,0.117415681,177.125123,293.9017857
2017-04-28,0.011866667,9.228571429,0,1.133843983,0.06744868,0.135028033,177.882068,295.0803571
2017-04-29,0.011866667,9.280285714,0,1.154001209,0.076246334,0.152640385,178.6390129,296.2589286
2017-04-30,0.011866667,9.332,0,1.174158436,0.085043988,0.170252737,179.3959579,297.4375
2017-05-01,0.011866667,9.38275,0,1.194315662,0.093841642,0.187865089,180.1529029,298.59375
2017-05-02,0.011866667,9.4335,0,1.214472889,0.102639296,0.205477442,180.9098479,299.75
2017-05-03,0.011866667,9.48425,0,1.234630115,0.11143695,0.223089794,181.6667928,300.90625
2017-05-04,0.011866667,9.535,0,1.254787341,0.120234604,0.240702146,182.4237378,302.0625
2017-05-05,0.011866667,9.578333333,0,1.274944568,0.129032258,0.258314498,183.1806828,300.7291667
2017-05-06,0.011866667,9.621666667,0,1.18255728,0.123655914,0.247551394,180.4052179,299.3958333
2017-05-07,0.011866667,9.665,0,1.090169993,0.11827957,0.23678829,177.629753,298.0625
2017-05-08,0.011866667,9.718,0,0.997782705,0.112903226,0.226025186,174.8542881,297.390625
2017-05-09,0.011866667,9.771,0,0.974025974,0.117511521,0.235250703,179.6122279,296.71875
2017-05-10,0.011866667,9.8078,0,0.950269243,0.122119816,0.244476221,184.3701677,295.93125
2017-05-11,0.011866667,9.8446,0,0.926512512,0.126728111,0.253701739,189.1281075,295.14375
2017-05-12,0.011866667,9.8814,0,0.902755781,0.131336406,0.262927257,193.8860473,294.35625
2017-05-13,0.011866667,9.9182,0,0.87899905,0.1359447,0.272152775,198.6439872,293.56875
2017-05-14,0.011866667,9.955,0,0.855242319,0.140552995,0.281378292,203.401927,292.78125
2017-05-15,0.011866667,10.01644444,0,0.831485588,0.14516129,0.29060381,208.1598668,292.6625
2017-05-16,0.011866667,10.07788889,0,0.783972125,0.131336406,0.262927257,205.7808969,292.54375
2017-05-17,0.011866667,10.13933333,0,0.736458663,0.117511521,0.235250703,203.401927,292.425
2017-05-18,0.011866667,10.20077778,0,0.688945201,0.103686636,0.20757415,201.0229571,292.30625
2017-05-19,0.011866667,10.26222222,0,0.641431739,0.089861751,0.179897597,198.6439872,292.1875
2017-05-20,0.011866667,10.32366667,0,0.593918277,0.076036866,0.152221043,196.2650172,292.06875
2017-05-21,0.011866667,10.38511111,0,0.546404815,0.062211982,0.12454449,193.8860473,291.95
2017-05-22,0.011866667,10.44655556,0,0.498891353,0.048387097,0.096867937,191.5070774,291.83125
2017-05-23,0.011866667,10.508,0,0.815647767,0.064516129,0.129157249,208.1598668,291.7125
2017-05-24,0.011866667,10.56944444,0,1.132404181,0.080645161,0.161446561,224.8126561,291.59375
2017-05-25,0.011866667,10.63088889,0,1.449160596,0.096774194,0.193735873,241.4654455,291.475
2017-05-26,0.011866667,10.69233333,0,1.76591701,0.112903226,0.226025186,258.1182348,291.35625
2017-05-27,0.011866667,10.75377778,0,2.082673424,0.129032258,0.258314498,274.7710241,291.2375
2017-05-28,0.011866667,10.81522222,0,2.399429838,0.14516129,0.29060381,291.4238135,291.11875
2017-05-29,0.011866667,10.87666667,0,2.716186253,0.161290323,0.322893122,308.0766028,291
2017-05-30,0.011866667,10.93811111,0,2.549889135,0.161290323,0.322893122,191.5070774,290.88125
2017-05-31,0.011866667,10.99955556,0,2.66075388,0.177419355,0.355182435,183.1806828,290.7625
2017-06-01,0.011866667,11.061,0,2.771618625,0.193548387,0.387471747,174.8542881,290.64375
2017-06-02,0.011866667,11.12244444,0,2.799334812,0.205645161,0.411688731,179.0174854,290.525
2017-06-03,0.011866667,11.18388889,0,2.827050998,0.217741935,0.435905715,183.1806828,290.40625
2017-06-04,0.011866667,11.24533333,0,2.854767184,0.22983871,0.460122699,187.3438801,290.2875
2017-06-05,0.011866667,11.30677778,0,2.88248337,0.241935484,0.484339684,191.5070774,290.16875
2017-06-06,0.011866667,11.36822222,0,2.787456446,0.246543779,0.493565201,192.6965624,290.05
2017-06-07,0.011866667,11.42966667,0,2.692429522,0.251152074,0.502790719,193.8860473,289.93125
2017-06-08,0.011866667,11.49111111,0,2.597402597,0.255760369,0.512016237,195.0755323,289.8125
2017-06-09,0.011866667,11.55255556,0,2.502375673,0.260368664,0.521241755,196.2650172,289.69375
2017-06-10,0.011866667,11.614,0,2.407348749,0.264976959,0.530467272,197.4545022,289.575
2017-06-11,0.011866667,11.67544444,0,2.312321825,0.269585253,0.53969279,198.6439872,289.45625
2017-06-12,0.011866667,11.73688889,0,2.2172949,0.274193548,0.548918308,199.8334721,289.3375
2017-06-13,0.011866667,11.79833333,0,1.979727589,0.244239631,0.488952442,201.0229571,289.21875
2017-06-14,0.011866667,11.85977778,0,1.742160279,0.214285714,0.428986577,202.212442,289.1
2017-06-15,0.011866667,11.92122222,0,1.504592968,0.184331797,0.369020711,203.401927,288.98125
2017-06-16,0.011866667,11.98266667,0,1.267025657,0.15437788,0.309054846,204.5914119,288.8625
2017-06-17,0.011866667,12.04411111,0,1.029458347,0.124423963,0.24908898,205.7808969,288.74375
2017-06-18,0.011866667,12.10555556,0,0.791891036,0.094470046,0.189123115,206.9703818,288.625
2017-06-19,0.011866667,12.167,0,0.554323725,0.064516129,0.129157249,208.1598668,288.50625
2017-06-20,0.011866667,12.22844444,0,0.807728857,0.094470046,0.189123115,208.1598668,288.3875
2017-06-21,0.011866667,12.28988889,0,1.061133988,0.124423963,0.24908898,208.1598668,288.26875
2017-06-22,0.011866667,12.35133333,0,1.314539119,0.15437788,0.309054846,208.1598668,288.15
2017-06-23,0.011866667,12.41277778,0,1.567944251,0.184331797,0.369020711,208.1598668,288.03125
2017-06-24,0.011866667,12.47422222,0,1.821349382,0.214285714,0.428986577,208.1598668,287.9125
2017-06-25,0.011866667,12.53566667,0,2.074754514,0.244239631,0.488952442,208.1598668,287.79375
2017-06-26,0.011866667,12.59711111,0,2.328159645,0.274193548,0.548918308,208.1598668,287.675
2017-06-27,0.011866667,12.65855556,0,2.254249815,0.259856631,0.520216697,211.8604866,287.55625
2017-06-28,0.011866667,12.72,0,2.180339985,0.245519713,0.491515086,215.5611065,287.4375
2017-06-29,0.011866667,12.75,0,2.106430155,0.231182796,0.462813475,219.2617263,287.1875
2017-06-30,0.011866667,12.78,0,2.032520325,0.216845878,0.434111865,222.9623462,286.9375
2017-07-01,0.011866667,12.81,0,1.958610495,0.202508961,0.405410254,226.662966,286.6875
2017-07-02,0.011866667,12.84,0,1.884700665,0.188172043,0.376708643,230.3635859,286.4375
2017-07-03,0.011866667,12.87,0,1.810790835,0.173835125,0.348007032,234.0642058,286.1875
2017-07-04,0.011866667,12.9,0,1.736881005,0.159498208,0.319305421,237.7648256,285.9375
2017-07-05,0.011866667,11.203,0,1.662971175,0.14516129,0.29060381,241.4654455,143.4875
2017-07-06,0.011866667,9.506,0,2.416851441,0.190322581,0.381013884,241.4654455,1.0375
2017-07-07,0.011866667,10.654,0,3.170731707,0.235483871,0.471423959,241.4654455,91.9
2017-07-08,0.011866667,11.802,0,3.924611973,0.280645161,0.561834033,241.4654455,182.7625
2017-07-09,0.011866667,12.95,0,4.678492239,0.325806452,0.652244107,241.4654455,273.625
2017-07-10,0.011866667,13.03,0,5.432372506,0.370967742,0.742654181,241.4654455,266.3125
2017-07-11,0.011866667,13.12,0,5.894308943,0.376344086,0.753417286,227.588121,250.53125
2017-07-12,0.011866667,13.19,0,6.356245381,0.38172043,0.76418039,213.7107966,239.0625
2017-07-13,0.011866667,13.25,0,6.818181818,0.387096774,0.774943494,199.8334721,239.5923013
2017-07-14,0.011866667,13.31,0,7.164634146,0.383064516,0.766871166,201.9150708,240.1221026
2017-07-15,0.011866667,13.37,0,7.511086475,0.379032258,0.758798838,203.9966694,240.651904
2017-07-16,0.011866667,13.43,0,7.857538803,0.375,0.75072651,206.0782681,241.1817053
2017-07-17,0.011866667,13.49,0,8.203991131,0.370967742,0.742654181,208.1598668,241.7115066
2017-07-18,0.011866667,13.55,0,8.156477669,0.3640553,0.728815905,210.5388367,242.2413079
2017-07-19,0.011866667,13.61,0,8.108964207,0.357142857,0.714977628,212.9178066,242.7711093
2017-07-20,0.011866667,13.67,0,8.061450744,0.350230415,0.701139351,215.2967765,243.3009106
2017-07-21,0.011866667,13.73,0,8.013937282,0.343317972,0.687301075,217.6757464,243.8307119
2017-07-22,0.011866667,13.79,0,7.96642382,0.33640553,0.673462798,220.0547163,244.3605132
2017-07-23,0.011866667,13.85,0,7.918910358,0.329493088,0.659624521,222.4336862,244.8903146
2017-07-24,0.011866667,13.91,0,7.871396896,0.322580645,0.645786245,224.8126561,245.4201159
2017-07-25,0.011866667,13.97,0,8.386126069,0.323732719,0.648092624,224.8126561,245.9499172
2017-07-26,0.011866667,14.03,0,8.900855242,0.324884793,0.650399004,224.8126561,246.4797185
2017-07-27,0.011866667,14.09,0,9.415584416,0.326036866,0.652705383,224.8126561,247.0095199
2017-07-28,0.011866667,14.15,0,9.930313589,0.32718894,0.655011763,224.8126561,247.5393212
2017-07-29,0.011866667,14.21,0,10.44504276,0.328341014,0.657318142,224.8126561,248.0691225
2017-07-30,0.011866667,14.27,0,10.95977194,0.329493088,0.659624521,224.8126561,248.5989238
2017-07-31,0.011866667,14.33,0,11.47450111,0.330645161,0.661930901,224.8126561,249.1287252
2017-08-01,0.011866667,14.39,0,12.50395946,0.331797235,0.66423728,216.4862614,249.6585265
2017-08-02,0.011866667,14.45,0,13.5334178,0.332949309,0.66654366,208.1598668,250.1883278
2017-08-03,0.011866667,14.51,0,14.56287615,0.334101382,0.668850039,199.8334721,250.7181291
2017-08-04,0.011866667,14.57,0,15.59233449,0.335253456,0.671156419,191.5070774,251.2479305
2017-08-05,0.011866667,14.63,0,16.62179284,0.33640553,0.673462798,183.1806828,251.7777318
2017-08-06,0.011866667,14.69,0,17.65125119,0.337557604,0.675769178,174.8542881,252.3075331
2017-08-07,0.011866667,14.73,0,18.68070953,0.338709677,0.678075557,166.5278934,252.8373344
2017-08-08,0.011866667,14.77,0,18.74406082,0.338709677,0.678075557,170.0963483,253.3671358
2017-08-09,0.011866667,14.81,0,18.8074121,0.338709677,0.678075557,173.6648031,253.8969371
2017-08-10,0.011866667,14.8275,0,18.87076338,0.338709677,0.678075557,177.233258,254.4267384
2017-08-11,0.011866667,14.845,0,18.93411467,0.338709677,0.678075557,180.8017129,254.9565397
2017-08-12,0.011866667,14.8625,0,18.99746595,0.338709677,0.678075557,184.3701677,255.4863411
2017-08-13,0.011866667,14.88,0,19.06081723,0.338709677,0.678075557,187.9386226,256.0161424
2017-08-14,0.011866667,14.90666667,0,19.12416851,0.338709677,0.678075557,191.5070774,256.5459437
2017-08-15,0.011866667,14.93333333,0,19.07665505,0.33640553,0.673462798,192.6965624,257.075745
2017-08-16,0.011866667,14.96,0,19.02914159,0.334101382,0.668850039,193.8860473,257.6055464
2017-08-17,0.011866667,14.98,0,18.98162813,0.331797235,0.66423728,195.0755323,258.1353477
2017-08-18,0.011866667,15,0,18.93411467,0.329493088,0.659624521,196.2650172,258.665149
2017-08-19,0.011866667,15.02,0,18.8866012,0.32718894,0.655011763,197.4545022,259.1949503
2017-08-20,0.011866667,15.04,0,18.83908774,0.324884793,0.650399004,198.6439872,259.7247517
2017-08-21,0.011866667,15.05571429,0,18.79157428,0.322580645,0.645786245,199.8334721,260.254553
2017-08-22,0.011866667,15.07142857,0,19.12416851,0.322580645,0.645786245,187.9386226,260.7843543
2017-08-23,0.011866667,15.08714286,0,19.45676275,0.322580645,0.645786245,176.043773,261.3141556
2017-08-24,0.011866667,15.10285714,0,19.78935698,0.322580645,0.645786245,164.1489235,261.843957
2017-08-25,0.011866667,15.11857143,0,20.12195122,0.322580645,0.645786245,152.254074,262.3737583
2017-08-26,0.011866667,15.13428571,0,20.45454545,0.322580645,0.645786245,140.3592245,262.9035596
2017-08-27,0.011866667,15.15,0,20.78713969,0.322580645,0.645786245,128.4643749,263.4333609
2017-08-28,0.011866667,15.16,0,21.11973392,0.322580645,0.645786245,116.5695254,263.9631623
2017-08-29,0.011866667,15.17,0,21.26227431,0.322580645,0.645786245,124.8959201,264.4929636
2017-08-30,0.011866667,15.18,0,21.4048147,0.322580645,0.645786245,133.2223147,265.0227649
2017-08-31,0.011866667,15.19,0,21.54735508,0.322580645,0.645786245,141.5487094,265.5525662
2017-09-01,0.011866667,15.2,0,21.68989547,0.322580645,0.645786245,149.8751041,266.0823675
2017-09-02,0.011866667,15.21,0,21.83243586,0.322580645,0.645786245,158.2014988,266.6121689
2017-09-03,0.011866667,15.22,0,21.97497624,0.322580645,0.645786245,166.5278934,267.1419702
2017-09-04,0.011866667,15.23285714,0,22.11751663,0.322580645,0.645786245,174.8542881,267.6717715
2017-09-05,0.011866667,15.24571429,0,19.75768134,0.288018433,0.576594861,173.6648031,268.2015728
2017-09-06,0.011866667,15.25857143,0,17.39784606,0.253456221,0.507403478,172.4753182,268.7313742
2017-09-07,0.011866667,15.27142857,0,15.03801077,0.218894009,0.438212095,171.2858332,269.2611755
2017-09-08,0.011866667,15.28428571,0,12.67817548,0.184331797,0.369020711,170.0963483,269.7909768
2017-09-09,0.011866667,15.29714286,0,10.3183402,0.149769585,0.299829328,168.9068633,270.3207781
2017-09-10,0.011866667,15.31,0,7.95850491,0.115207373,0.230637945,167.7173784,270.8505795
2017-09-11,0.011866667,15.85714286,0,5.598669623,0.080645161,0.161446561,166.5278934,271.3803808
2017-09-12,0.011866667,16.40428571,0,8.607855559,0.133640553,0.267540016,162.9594386,271.9101821
2017-09-13,0.011866667,16.95142857,0,11.6170415,0.186635945,0.37363347,159.3909837,272.4399834
2017-09-14,0.011866667,17.49857143,0,14.62622743,0.239631336,0.479726925,155.8225288,272.9697848
2017-09-15,0.011866667,18.04571429,0,17.63541337,0.292626728,0.585820379,152.254074,273.4995861
2017-09-16,0.011866667,18.59285714,0,20.6445993,0.34562212,0.691913834,148.6856191,274.0293874
2017-09-17,0.011866667,19.14,0,23.65378524,0.398617512,0.798007288,145.1171643,274.5591887
2017-09-18,0.011866667,15.47,0,26.66297118,0.451612903,0.904100743,141.5487094,275.0889901
2017-09-19,0.011866667,15.48666667,0,25.49097244,0.458525346,0.917939019,142.7381944,275.6187914
2017-09-20,0.011866667,15.50333333,0,24.31897371,0.465437788,0.931777296,143.9276793,276.1485927
2017-09-21,0.011866667,15.52,0,23.14697498,0.47235023,0.945615573,145.1171643,276.678394
2017-09-22,0.011866667,15.53666667,0,21.97497624,0.479262673,0.959453849,146.3066492,277.2081954
2017-09-23,0.011866667,15.55333333,0,20.80297751,0.486175115,0.973292126,147.4961342,277.7379967
2017-09-24,0.011866667,15.57,0,19.63097878,0.493087558,0.987130403,148.6856191,278.267798
2017-09-25,0.011866667,15.92571429,0,18.45898004,0.5,1.000968679,149.8751041,278.7975993
2017-09-26,0.011866667,16.28142857,0,17.66708901,0.488479263,0.977904885,154.6330439,279.3274007
2017-09-27,0.011866667,16.63714286,0,16.87519797,0.476958525,0.95484109,159.3909837,279.857202
2017-09-28,0.011866667,16.99285714,0,16.08330694,0.465437788,0.931777296,164.1489235,280.3870033
2017-09-29,0.011866667,17.34857143,0,15.2914159,0.453917051,0.908713502,168.9068633,280.9168046
2017-09-30,0.011866667,17.70428571,0,14.49952487,0.442396313,0.885649707,173.6648031,281.446606
2017-10-01,0.011866667,18.06,0,13.70763383,0.430875576,0.862585913,178.422743,281.9764073
2017-10-02,0.011866667,18.41571429,0,12.91574279,0.419354839,0.839522118,183.1806828,282.5062086
2017-10-03,0.011866667,18.77142857,0,12.26639214,0.403225806,0.807232806,168.9068633,283.0360099
2017-10-04,0.011866667,19.12714286,0,11.6170415,0.387096774,0.774943494,154.6330439,283.5658113
2017-10-05,0.011866667,19.48285714,0,10.96769085,0.370967742,0.742654181,140.3592245,284.0956126
2017-10-06,0.011866667,19.83857143,0,10.3183402,0.35483871,0.710364869,126.085405,284.6254139
2017-10-07,0.011866667,20.19428571,0,9.668989547,0.338709677,0.678075557,111.8115856,285.1552152
2017-10-08,0.011866667,20.55,0,9.019638898,0.322580645,0.645786245,97.53776615,285.6850166
2017-10-09,0.011866667,19.88857143,0,8.370288248,0.306451613,0.613496933,83.26394671,286.2148179
2017-10-10,0.011866667,19.22714286,0,8.789990497,0.322580645,0.645786245,105.8641608,286.7446192
2017-10-11,0.011866667,18.56571429,0,9.209692746,0.338709677,0.678075557,128.4643749,287.2744205
2017-10-12,0.011866667,17.90428571,0,9.629394995,0.35483871,0.710364869,151.064589,287.8042219
2017-10-13,0.011866667,17.24285714,0,10.04909724,0.370967742,0.742654181,173.6648031,288.3340232
2017-10-14,0.011866667,16.58142857,0,10.46879949,0.387096774,0.774943494,196.2650172,288.8638245
2017-10-15,0.011866667,15.92,0,10.88850174,0.403225806,0.807232806,218.8652314,289.3936258
2017-10-16,0.011866667,15.93,0,11.30820399,0.419354839,0.839522118,241.4654455,289.9234272
2017-10-17,0.011866667,15.74716364,0,11.39531201,0.423963134,0.848747636,237.8969906,290.4532285
2017-10-18,0.011866667,15.56432727,0,11.48242002,0.428571429,0.857973154,234.3285357,290.9830298
2017-10-19,0.011866667,15.38149091,0,11.56952803,0.433179724,0.867198672,230.7600809,291.5128311
2017-10-20,0.011866667,15.19865455,0,11.65663605,0.437788018,0.876424189,227.191626,292.0426325
2017-10-21,0.011866667,15.01581818,0,11.74374406,0.442396313,0.885649707,223.6231712,292.5724338
2017-10-22,0.011866667,14.83298182,0,11.83085207,0.447004608,0.894875225,220.0547163,293.1022351
2017-10-23,0.011866667,14.65014545,0,11.91796009,0.451612903,0.904100743,216.4862614,293.6320364
2017-10-24,0.011866667,14.46730909,0,10.30250238,0.391705069,0.784169011,233.1390508,294.1618377
2017-10-25,0.011866667,14.28447273,0,8.687044663,0.331797235,0.66423728,249.7918401,294.6916391
2017-10-26,0.011866667,14.10163636,0,7.07158695,0.271889401,0.544305549,266.4446295,295.2214404
2017-10-27,0.011866667,13.9188,0,5.456129237,0.211981567,0.424373818,283.0974188,295.7512417
2017-10-28,0.011866667,13.73596364,0,3.840671524,0.152073733,0.304442087,299.7502082,296.281043
2017-10-29,0.011866667,13.55312727,0,2.225213811,0.092165899,0.184510356,316.4029975,296.8108444
2017-10-30,0.011866667,13.37029091,0,0.609756098,0.032258065,0.064578624,333.0557868,297.3406457
2017-10-31,0.011866667,13.18745455,0,0.67310738,0.036866359,0.073804142,336.6242417,297.870447
2017-11-01,0.011866667,13.00461818,0,0.736458663,0.041474654,0.08302966,340.1926966,298.4002483
2017-11-02,0.011866667,12.82178182,0,0.799809946,0.046082949,0.092255178,343.7611514,298.9300497
2017-11-03,0.011866667,12.63894545,0,0.863161229,0.050691244,0.101480696,347.3296063,299.459851
2017-11-04,0.011866667,12.45610909,0,0.926512512,0.055299539,0.110706213,350.8980611,299.9896523
2017-11-05,0.011866667,12.27327273,0,0.989863795,0.059907834,0.119931731,354.466516,300.5194536
2017-11-06,0.011866667,12.09043636,0,1.053215078,0.064516129,0.129157249,358.0349709,301.049255
2017-11-07,0.011866667,11.9076,0,1.064301552,0.0640553,0.128234697,357.7970739,301.5790563
2017-11-08,0.011866667,11.72476364,0,1.075388027,0.06359447,0.127312145,357.5591769,302.1088576
2017-11-09,0.011866667,11.54192727,0,1.086474501,0.063133641,0.126389594,357.3212799,302.6386589
2017-11-10,0.011866667,11.35909091,0,1.097560976,0.062672811,0.125467042,357.0833829,303.1684603
2017-11-11,0.011866667,11.17625455,0,1.10864745,0.062211982,0.12454449,356.8454859,303.6982616
2017-11-12,0.011866667,10.99341818,0,1.119733925,0.061751152,0.123621938,356.6075889,304.2280629
2017-11-13,0.011866667,10.81058182,0,1.130820399,0.061290323,0.122699387,356.3696919,304.7578642
2017-11-14,0.011866667,10.62774545,0,1.141906874,0.060829493,0.121776835,356.1317949,305.2876656
2017-11-15,0.011866667,10.44490909,0,1.152993348,0.060368664,0.120854283,355.8938979,305.8174669
2017-11-16,0.011866667,10.26207273,0,1.164079823,0.059907834,0.119931731,355.656001,306.3472682
2017-11-17,0.011866667,10.07923636,0,1.175166297,0.059447005,0.119009179,355.418104,306.8770695
2017-11-18,0.011866667,9.8964,0,1.186252772,0.058986175,0.118086628,355.180207,307.4068709
2017-11-19,0.011866667,9.713563636,0,1.197339246,0.058525346,0.117164076,354.94231,307.9366722
2017-11-20,0.011866667,9.530727273,0,1.208425721,0.058064516,0.116241524,354.704413,308.4664735
2017-11-21,0.011866667,9.347890909,0,1.219512195,0.057603687,0.115318972,354.466516,308.9962748
2017-11-22,0.011866667,9.165054545,0,1.23059867,0.057142857,0.11439642,354.228619,309.5260762
2017-11-23,0.011866667,8.982218182,0,1.241685144,0.056682028,0.113473869,353.990722,310.0558775
2017-11-24,0.011866667,8.799381818,0,1.252771619,0.056221198,0.112551317,353.752825,310.5856788
2017-11-25,0.011866667,8.616545455,0,1.263858093,0.055760369,0.111628765,353.514928,311.1154801
2017-11-26,0.011866667,8.433709091,0,1.274944568,0.055299539,0.110706213,353.277031,311.6452815
2017-11-27,0.011866667,8.250872727,0,1.286031042,0.05483871,0.109783662,353.0391341,312.1750828
2017-11-28,0.011866667,8.068036364,0,1.297117517,0.05437788,0.10886111,352.8012371,312.7048841
2017-11-29,0.011866667,7.8852,0,1.308203991,0.053917051,0.107938558,352.5633401,313.2346854
2017-11-30,0.011866667,7.702363636,0,1.319290466,0.053456221,0.107016006,352.3254431,313.7644868
2017-12-01,0.011866667,7.519527273,0,1.33037694,0.052995392,0.106093454,352.0875461,314.2942881
2017-12-02,0.011866667,7.336690909,0,1.341463415,0.052534562,0.105170903,351.8496491,314.8240894
2017-12-03,0.011866667,7.153854545,0,1.352549889,0.052073733,0.104248351,351.6117521,315.3538907
2017-12-04,0.011866667,6.971018182,0,1.363636364,0.051612903,0.103325799,351.3738551,315.8836921
2017-12-05,0.011866667,6.788181818,0,1.374722838,0.051152074,0.102403247,351.1359581,316.4134934
2017-12-06,0.011866667,6.605345455,0,1.385809313,0.050691244,0.101480696,350.8980611,316.9432947
2017-12-07,0.011866667,6.422509091,0,1.396895787,0.050230415,0.100558144,350.6601641,317.473096
2017-12-08,0.011866667,6.239672727,0,1.407982262,0.049769585,0.099635592,350.4222672,318.0028974
2017-12-09,0.011866667,6.056836364,0,1.419068736,0.049308756,0.09871304,350.1843702,318.5326987
2017-12-10,0.011866667,5.874,0,1.430155211,0.048847926,0.097790488,349.9464732,319.0625
2017-12-11,0.011866667,5.784761905,0,1.441241685,0.048387097,0.096867937,349.7085762,319.0625
2017-12-12,0.011866667,5.69552381,0,1.460643016,0.051612903,0.103325799,340.9658618,319.0625
2017-12-13,0.011866667,5.606285714,0,1.480044346,0.05483871,0.109783662,332.2231474,319.0625
2017-12-14,0.011866667,5.517047619,0,1.499445676,0.058064516,0.116241524,323.480433,319.0625
2017-12-15,0.011866667,5.427809524,0,1.518847007,0.061290323,0.122699387,314.7377186,319.0625
2017-12-16,0.011866667,5.338571429,0,1.538248337,0.064516129,0.129157249,305.9950042,319.0625
2017-12-17,0.011866667,5.249333333,0,1.557649667,0.067741935,0.135615111,297.2522898,319.0625
2017-12-18,0.011866667,5.160095238,0,1.577050998,0.070967742,0.142072974,288.5095754,319.0625
2017-12-19,0,5.070857143,0,1.596452328,0.074193548,0.148530836,279.7668609,319.0625
2017-12-20,0,4.981619048,0,1.615853659,0.077419355,0.154988699,271.0241465,319.0625
2017-12-21,0,4.892380952,0,1.635254989,0.080645161,0.161446561,262.2814321,319.0625
2017-12-22,0,4.803142857,0,1.654656319,0.083870968,0.167904424,253.5387177,319.0625
2017-12-23,0,4.713904762,0,1.67405765,0.087096774,0.174362286,244.7960033,319.0625
2017-12-24,0,4.624666667,0,1.69345898,0.090322581,0.180820149,236.0532889,319.0625
2017-12-25,0,4.535428571,0,1.71286031,0.093548387,0.187278011,227.3105745,319.0625
2017-12-26,0,4.446190476,0,1.732261641,0.096774194,0.193735873,218.5678601,319.0625
2017-12-27,0,4.356952381,0,1.751662971,0.1,0.200193736,209.8251457,319.0625
2017-12-28,0,4.267714286,0,1.771064302,0.103225806,0.206651598,201.0824313,319.0625
2017-12-29,0,4.17847619,0,1.790465632,0.106451613,0.213109461,192.3397169,319.0625
2017-12-30,0,4.089238095,0,1.809866962,0.109677419,0.219567323,183.5970025,319.0625
2017-12-31,0,4,0,1.829268293,0.112903226,0.226025186,174.8542881,319.0625
