time,FLOW,TEMP,SALT,OXY_oxy,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,OGM_poc,OGM_don,OGM_dop,OGM_pop,PHS_frp_ads,OGM_pon
2015-07-22,0.02870126,23.5753125,0,249.2860323,0.277161863,1.267281106,0.090252735,34.79243488,104.3773046,13.91697395,1.602040816,0.063148669,0.478085288,0.090252735,12.87392438
2015-07-23,0.025639526,22.8771875,0,252.6172312,0.277161863,1.352534562,0.093261159,34.49506364,103.4851909,13.79802545,1.717346939,0.063886711,0.481719237,0.093261159,13.82642602
2015-07-24,0.024358614,23.16229167,0,251.2474369,0.277161863,1.437788018,0.096269584,34.1976924,102.5930772,13.67907696,1.832653061,0.064624752,0.485353185,0.096269584,14.77892767
2015-07-25,0.022949478,23.28197917,0,250.6762734,0.277161863,1.523041475,0.099278008,33.90032116,101.7009635,13.56012846,1.947959184,0.065362793,0.488987133,0.099278008,15.73142932
2015-07-26,0.021705219,23.51125,0,249.5884995,0.277161863,1.608294931,0.102286433,33.60294992,100.8088498,13.44117997,2.063265306,0.066100835,0.492621081,0.102286433,16.68393096
2015-07-27,0.020610488,23.6628125,0,248.8739414,0.277161863,1.693548387,0.105294857,33.30557868,99.91673605,13.32223147,2.178571429,0.066838876,0.49625503,0.105294857,17.63643261
2015-07-28,0.025972271,23.71010417,0,248.6517119,0.292999683,1.702764977,0.106799069,33.00820745,99.02462234,13.20328298,2.090816327,0.066515983,0.491844779,0.106799069,16.82158228
2015-07-29,0.025972962,23.91364583,0,247.6991906,0.308837504,1.711981567,0.108303282,32.71083621,98.13250862,13.08433448,2.003061224,0.06619309,0.487434529,0.108303282,16.00673195
2015-07-30,0.024688439,24.19166667,0,246.4083785,0.324675325,1.721198157,0.109807494,32.41346497,97.24039491,12.96538599,1.915306122,0.065870197,0.483024279,0.109807494,15.19188162
2015-07-31,0.022171277,22.864375,0,252.6790974,0.340513145,1.730414747,0.111311706,32.11609373,96.34828119,12.84643749,1.82755102,0.065547304,0.478614028,0.111311706,14.37703129
2015-08-01,0.019993705,22.4209375,0,254.8368138,0.356350966,1.739631336,0.112815918,31.81872249,95.45616748,12.727489,1.739795918,0.065224411,0.474203778,0.112815918,13.56218096
2015-08-02,0.017985692,21.53010417,0,259.2710937,0.372188787,1.748847926,0.114320131,31.52135125,94.56405376,12.6085405,1.652040816,0.064901518,0.469793528,0.114320131,12.74733063
2015-08-03,0.01636863,21.69544444,0,258.4378204,0.388026608,1.758064516,0.115824343,31.22398002,93.67194005,12.48959201,1.564285714,0.064578624,0.465383277,0.115824343,11.9324803
2015-08-04,0.015450382,22.75364583,0,253.2148737,0.372188787,1.801843318,0.118832767,30.92660878,92.77982634,12.37064351,1.564285714,0.064255731,0.459468815,0.118832767,11.90453932
2015-08-05,0.014608176,22.895,0,252.5312664,0.356350966,1.84562212,0.121841192,30.62923754,91.88771262,12.25169502,1.564285714,0.063932838,0.453554352,0.121841192,11.87659834
2015-08-06,0.013418433,22.16458333,0,256.0990627,0.340513145,1.889400922,0.124849616,30.3318663,90.99559891,12.13274652,1.564285714,0.063609945,0.44763989,0.124849616,11.84865736
2015-08-07,0.013441849,21.19854167,0,260.9564939,0.324675325,1.933179724,0.127858041,30.03449506,90.10348519,12.01379803,1.564285714,0.063287052,0.441725427,0.127858041,11.82071638
2015-08-08,0.012924592,21.27114583,0,260.5857752,0.308837504,1.976958525,0.130866465,29.73712383,89.21137148,11.89484953,1.564285714,0.062964159,0.435810964,0.130866465,11.7927754
2015-08-09,0.012003766,21.62229167,0,258.8059066,0.292999683,2.020737327,0.13387489,29.43975259,88.31925776,11.77590103,1.564285714,0.062641266,0.429896502,0.13387489,11.76483442
2015-08-10,0.014663892,21.67385417,0,258.5463608,0.277161863,2.064516129,0.136883314,29.14238135,87.42714405,11.65695254,1.564285714,0.062318373,0.423982039,0.136883314,11.73689344
2015-08-11,0.026368463,22.29822917,0,255.4396388,0.269242952,1.99078341,0.138387527,30.03449506,90.10348519,12.01379803,1.518367347,0.057659486,0.380547849,0.138387527,11.40527976
2015-08-12,0.023055533,21.8359375,0,257.7334857,0.261324042,1.917050691,0.139891739,30.92660878,92.77982634,12.37064351,1.47244898,0.0530006,0.337113658,0.139891739,11.07366608
2015-08-13,0.021424893,21.28625,0,260.5087702,0.253405131,1.843317972,0.141395951,31.81872249,95.45616748,12.727489,1.426530612,0.048341713,0.293679468,0.141395951,10.74205241
2015-08-14,0.020212894,21.48822917,0,259.4828881,0.245486221,1.769585253,0.142900163,32.71083621,98.13250862,13.08433448,1.380612245,0.043682827,0.250245277,0.142900163,10.41043873
2015-08-15,0.019195217,22.15010417,0,256.1706848,0.237567311,1.695852535,0.144404376,33.60294992,100.8088498,13.44117997,1.334693878,0.03902394,0.206811086,0.144404376,10.07882505
2015-08-16,0.01831389,22.3359375,0,255.254123,0.2296484,1.622119816,0.145908588,34.49506364,103.4851909,13.79802545,1.28877551,0.034365054,0.163376896,0.145908588,9.747211376
2015-08-17,0.017171816,22.664375,0,253.6482782,0.22172949,1.548387097,0.1474128,35.38717735,106.1615321,14.15487094,1.242857143,0.029706167,0.119942705,0.1474128,9.415597699
2015-08-18,0.016201106,22.65125,0,253.7121093,0.2296484,1.582949309,0.145908588,34.1976924,102.5930772,13.67907696,1.302755102,0.036025647,0.178322235,0.145908588,9.912198209
2015-08-19,0.016329454,22.91479167,0,252.4358102,0.237567311,1.617511521,0.144404376,33.00820745,99.02462234,13.20328298,1.362653061,0.042345127,0.236701764,0.144404376,10.40879872
2015-08-20,0.015803845,22.85364583,0,252.7309245,0.245486221,1.652073733,0.142900163,31.81872249,95.45616748,12.727489,1.42255102,0.048664606,0.295081293,0.142900163,10.90539923
2015-08-21,0.014352609,21.46916667,0,259.5794034,0.253405131,1.686635945,0.141395951,30.62923754,91.88771262,12.25169502,1.48244898,0.054984086,0.353460823,0.141395951,11.40199974
2015-08-22,0.012934707,20.77395833,0,263.1432853,0.261324042,1.721198157,0.139891739,29.43975259,88.31925776,11.77590103,1.542346939,0.061303566,0.411840352,0.139891739,11.89860025
2015-08-23,0.012163515,21.14166667,0,261.2475527,0.269242952,1.755760369,0.138387527,28.25026763,84.7508029,11.30010705,1.602244898,0.067623045,0.470219882,0.138387527,12.39520076
2015-08-24,0.011601144,21.90135417,0,257.4066887,0.277161863,1.790322581,0.136883314,27.06078268,81.18234804,10.82431307,1.662142857,0.073942525,0.528599411,0.136883314,12.89180127
2015-08-25,0.009551146,20.3653125,0,265.2789093,0.245486221,1.769585253,0.132370678,27.25903017,81.77709052,10.90361207,1.647704082,0.074980396,0.542452884,0.132370678,12.81426526
2015-08-26,0.010742024,19.25049383,0,271.2647982,0.21381058,1.748847926,0.127858041,27.45727767,82.371833,10.98291107,1.633265306,0.076018267,0.556306358,0.127858041,12.73672925
2015-08-27,0.011704203,18.79614583,0,273.7738503,0.182134938,1.728110599,0.123345404,27.65552516,82.96657547,11.06221006,1.618826531,0.077056137,0.570159831,0.123345404,12.65919324
2015-08-28,0.011100573,19.33072917,0,270.8259718,0.150459297,1.707373272,0.118832767,27.85377265,83.56131795,11.14150906,1.604387755,0.078094008,0.584013305,0.118832767,12.58165723
2015-08-29,0.010421351,19.58697917,0,269.4329177,0.118783655,1.686635945,0.114320131,28.05202014,84.15606043,11.22080806,1.58994898,0.079131879,0.597866778,0.114320131,12.50412122
2015-08-30,0.009845204,19.8975,0,267.7618565,0.087108014,1.665898618,0.109807494,28.25026763,84.7508029,11.30010705,1.575510204,0.08016975,0.611720252,0.109807494,12.42658521
2015-08-31,0.009630213,20.2428125,0,265.925117,0.055432373,1.64516129,0.105294857,28.44851513,85.34554538,11.37940605,1.561071429,0.08120762,0.625573725,0.105294857,12.34904919
2015-09-01,0.009358074,20.68052083,0,263.6288998,0.067310738,1.642857143,0.109055388,28.64676262,85.94028786,11.45870505,1.546632653,0.082245491,0.631154031,0.109055388,12.209526
2015-09-02,0.008793803,21.16916667,0,261.1067492,0.079189104,1.640552995,0.112815918,28.84501011,86.53503033,11.53800404,1.532193878,0.083283362,0.636734338,0.112815918,12.0700028
2015-09-03,0.008088105,20.90552083,0,262.4622139,0.091067469,1.638248848,0.116576449,29.0432576,87.12977281,11.61730304,1.517755102,0.084321233,0.642314644,0.116576449,11.9304796
2015-09-04,0.013861443,20.74291667,0,263.3044391,0.102945835,1.6359447,0.12033698,29.24150509,87.72451528,11.69660204,1.503316327,0.085359103,0.64789495,0.12033698,11.7909564
2015-09-05,0.016293698,21.185625,0,261.0225447,0.1148242,1.633640553,0.12409751,29.43975259,88.31925776,11.77590103,1.488877551,0.086396974,0.653475256,0.12409751,11.65143321
2015-09-06,0.015511711,20.92385417,0,262.3675544,0.126702566,1.631336406,0.127858041,29.63800008,88.91400024,11.85520003,1.474438776,0.087434845,0.659055562,0.127858041,11.51191001
2015-09-07,0.014424261,20.88239583,0,262.5817004,0.138580931,1.629032258,0.131618571,29.83624757,89.50874271,11.93449903,1.46,0.088472716,0.664635868,0.131618571,11.37238681
2015-09-08,0.013765613,21.34572917,0,260.2059214,0.150459297,1.626728111,0.135379102,30.03449506,90.10348519,12.01379803,1.436326531,0.082014853,0.602754576,0.135379102,11.14975137
2015-09-09,0.0128594,21.67979167,0,258.5165033,0.162337662,1.624423963,0.139139633,30.23274256,90.69822767,12.09309702,1.412653061,0.075556991,0.540873283,0.139139633,10.92711593
2015-09-10,0.012342451,21.57291667,0,259.0548738,0.174216028,1.622119816,0.142900163,30.43099005,91.29297014,12.17239602,1.388979592,0.069099128,0.47899199,0.142900163,10.70448048
2015-09-11,0.01174357,20.48604167,0,264.6447697,0.186094393,1.619815668,0.146660694,30.62923754,91.88771262,12.25169502,1.365306122,0.062641266,0.417110698,0.146660694,10.48184504
2015-09-12,0.010703369,19.74989583,0,268.5538763,0.197972759,1.617511521,0.150421225,30.82748503,92.4824551,12.33099401,1.341632653,0.056183403,0.355229405,0.150421225,10.2592096
2015-09-13,0.00917182,16.58947917,0,286.5725107,0.209851124,1.615207373,0.154181755,31.02573252,93.07719757,12.41029301,1.317959184,0.049725541,0.293348112,0.154181755,10.03657416
2015-09-14,0.007304778,15.36822917,0,294.1243974,0.22172949,1.612903226,0.157942286,31.22398002,93.67194005,12.48959201,1.294285714,0.043267678,0.23146682,0.157942286,9.813938713
2015-09-15,0.006174824,16.31895833,0,288.2152516,0.261324042,1.525345622,0.157942286,31.25896487,93.7768946,12.50358595,1.579897959,0.071267125,0.483461838,0.157942286,12.43241197
2015-09-16,0.005573346,16.90791667,0,284.6601328,0.300918594,1.437788018,0.157942286,31.29394972,93.88184916,12.51757989,1.865510204,0.099266571,0.735456856,0.157942286,15.05088522
2015-09-17,0.005248896,17.14395833,0,283.2572539,0.340513145,1.350230415,0.157942286,31.32893457,93.98680371,12.53157383,2.151122449,0.127266018,0.987451874,0.157942286,17.66935848
2015-09-18,0.004785703,17.47770833,0,281.2946372,0.380107697,1.262672811,0.157942286,31.36391942,94.09175827,12.54556777,2.436734694,0.155265464,1.239446893,0.157942286,20.28783174
2015-09-19,0.004366189,17.84541667,0,279.1603042,0.419702249,1.175115207,0.157942286,31.39890427,94.19671282,12.55956171,2.722346939,0.183264911,1.491441911,0.157942286,22.90630499
2015-09-20,0.00380153,18.58625,0,274.9469893,0.459296801,1.087557604,0.157942286,31.43388913,94.30166738,12.57355565,3.007959184,0.211264357,1.743436929,0.157942286,25.52477825
2015-09-21,0.017049658,16.820625,0,285.1820884,0.498891353,1,0.157942286,31.46887398,94.40662193,12.58754959,3.293571429,0.239263804,1.995431947,0.157942286,28.1432515
2015-09-22,0.025798859,17.4509375,0,281.4511654,0.44345898,0.880184332,0.141395951,31.50385883,94.51157649,12.60154353,2.974591837,0.20988053,1.747528815,0.141395951,25.44768322
2015-09-23,0.021509678,17.87989583,0,278.9616569,0.388026608,0.760368664,0.124849616,31.53884368,94.61653104,12.61553747,2.655612245,0.180497255,1.499625682,0.124849616,22.75211493
2015-09-24,0.019918717,17.73802083,0,279.7806747,0.332594235,0.640552995,0.108303282,31.57382853,94.7214856,12.62953141,2.336632653,0.151113981,1.25172255,0.108303282,20.05654665
2015-09-25,0.018920867,17.58760417,0,280.6537074,0.277161863,0.520737327,0.091756947,31.60881338,94.82644015,12.64352535,2.017653061,0.121730707,1.003819417,0.091756947,17.36097836
2015-09-26,0.034047977,17.2115625,0,282.8577337,0.22172949,0.400921659,0.075210612,31.64379824,94.93139471,12.65751929,1.698673469,0.092347433,0.755916285,0.075210612,14.66541008
2015-09-27,0.065572904,17.40458333,0,281.7225652,0.166297118,0.281105991,0.058664278,31.67878309,95.03634926,12.67151323,1.379693878,0.062964159,0.508013152,0.058664278,11.96984179
2015-09-28,0.066640487,18.62927083,0,274.705809,0.110864745,0.161290323,0.042117943,31.71376794,95.14130382,12.68550718,1.060714286,0.033580885,0.26011002,0.042117943,9.274273504
2015-09-29,0.116962361,18.78413043,0,273.8407649,0.110864745,0.158986175,0.043622155,31.74875279,95.24625837,12.69950112,1.092857143,0.035379861,0.274796591,0.043622155,9.565863366
2015-09-30,0.092804625,19.27614583,0,271.1243634,0.110864745,0.156682028,0.045126367,31.78373764,95.35121292,12.71349506,1.125,0.037178837,0.289483163,0.045126367,9.857453227
2015-10-01,0.079644821,18.44833333,0,275.7227227,0.110864745,0.15437788,0.04663058,31.81872249,95.45616748,12.727489,1.157142857,0.038977813,0.304169734,0.04663058,10.14904309
2015-10-02,0.086798652,16.87291667,0,284.869208,0.110864745,0.152073733,0.048134792,31.85370734,95.56112203,12.74148294,1.189285714,0.040776789,0.318856306,0.048134792,10.44063295
2015-10-03,0.106757187,15.72510417,0,291.8811003,0.110864745,0.149769585,0.049639004,31.8886922,95.66607659,12.75547688,1.221428571,0.042575765,0.333542877,0.049639004,10.73222281
2015-10-04,0.09388393,16.03197917,0,289.9764284,0.110864745,0.147465438,0.051143216,31.92367705,95.77103114,12.76947082,1.253571429,0.044374741,0.348229448,0.051143216,11.02381267
2015-10-05,0.083568826,16.0721875,0,289.7285142,0.110864745,0.14516129,0.052647429,31.9586619,95.8759857,12.78346476,1.285714286,0.046173716,0.36291602,0.052647429,11.31540254
2015-10-06,0.077658127,16.22802083,0,288.7712564,0.115616091,0.147004608,0.053549956,31.99364675,95.98094025,12.7974587,1.271428571,0.045135846,0.352672656,0.053549956,11.18023644
2015-10-07,0.076561537,17.06895833,0,283.7016632,0.120367437,0.148847926,0.054452483,32.0286316,96.08589481,12.81145264,1.257142857,0.044097975,0.342429292,0.054452483,11.04507035
2015-10-08,0.075774832,17.63895833,0,280.3550961,0.125118784,0.150691244,0.055355011,32.06361645,96.19084936,12.82544658,1.242857143,0.043060104,0.332185928,0.055355011,10.90990426
2015-10-09,0.075857134,18.07354167,0,277.8506687,0.12987013,0.152534562,0.056257538,32.09860131,96.29580392,12.83944052,1.228571429,0.042022233,0.321942563,0.056257538,10.77473817
2015-10-10,0.075529239,17.15875,0,283.1697534,0.134621476,0.15437788,0.057160065,32.13358616,96.40075847,12.85343446,1.214285714,0.040984363,0.311699199,0.057160065,10.63957207
2015-10-11,0.075892561,16.62020833,0,286.3869661,0.139372822,0.156221198,0.058062593,32.16857101,96.50571303,12.8674284,1.2,0.039946492,0.301455835,0.058062593,10.50440598
2015-10-12,0.075840804,16.8934375,0,284.7465919,0.144124169,0.158064516,0.05896512,32.20355586,96.61066758,12.88142234,1.185714286,0.038908621,0.291212471,0.05896512,10.36923989
2015-10-13,0.075575829,17.1578125,0,283.1752978,0.148875515,0.159907834,0.059867647,32.23854071,96.71562214,12.89541628,1.171428571,0.03787075,0.280969107,0.059867647,10.23407379
2015-10-14,0.074969315,16.62875,0,286.3354292,0.153626861,0.161751152,0.060770175,32.27352556,96.82057669,12.90941023,1.157142857,0.03683288,0.270725743,0.060770175,10.0989077
2015-10-15,0.078829283,15.99645833,0,290.1957563,0.158378207,0.16359447,0.061672702,32.30851041,96.92553124,12.92340417,1.142857143,0.035795009,0.260482379,0.061672702,9.963741609
2015-10-16,0.07958098,15.79729167,0,291.4310485,0.163129553,0.165437788,0.062575229,32.34349527,97.0304858,12.93739811,1.128571429,0.034757138,0.250239015,0.062575229,9.828575516
2015-10-17,0.079875271,14.57229167,0,299.2401449,0.1678809,0.167281106,0.063477757,32.37848012,97.13544035,12.95139205,1.114285714,0.033719267,0.239995651,0.063477757,9.693409423
2015-10-18,0.080472257,13.50666667,0,306.3425297,0.172632246,0.169124424,0.064380284,32.41346497,97.24039491,12.96538599,1.1,0.032681397,0.229752287,0.064380284,9.55824333
2015-10-19,0.077727983,13.27333333,0,307.9378831,0.177383592,0.170967742,0.065282811,32.44844982,97.34534946,12.97937993,1.085714286,0.031643526,0.219508922,0.065282811,9.423077237
2015-10-20,0.074959664,13.81447917,0,304.2603346,0.182134938,0.17281106,0.066185339,32.48343467,97.45030402,12.99337387,1.075510204,0.031474392,0.217084185,0.066185339,9.324645839
2015-10-21,0.068146782,14.29322917,0,301.0715242,0.186886284,0.174654378,0.067087866,32.51841952,97.55525857,13.00736781,1.065306122,0.031305257,0.214659447,0.067087866,9.22621444
