time,FLOW,TEMP,SALT,OXY_oxy,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,OGM_poc,OGM_don,OGM_dop,OGM_pop,PHS_frp_ads,OGM_pon
2015-06-26,0.0076,10.995,0,951.82,0.506810263,0.050691244,0.058664278,46.98465564,140.9539669,18.79386226,1.42755102,0.064486369,0.521713046,0.058664278,12.29045768
2015-06-27,0.0076,11.18,0,951.82,0.522648084,0.055299539,0.06016849,47.28202688,141.8460806,18.91281075,1.475510204,0.063656073,0.512736164,0.06016849,12.70164421
2015-06-28,0.0076,11.365,0,951.82,0.538485904,0.059907834,0.061672702,47.57939812,142.7381944,19.03175925,1.523469388,0.062825776,0.503759283,0.061672702,13.11283075
2015-06-29,0.0076,11.55,0,951.82,0.554323725,0.064516129,0.063176914,47.87676936,143.6303081,19.15070774,1.571428571,0.061995479,0.494782401,0.063176914,13.52401729
2015-06-30,0.0164,11.68333333,0,496.22,1.219512195,0.064516129,0.061672702,52.33733793,157.0120138,20.93493517,1.563265306,0.058951059,0.468886826,0.061672702,12.78535943
2015-07-01,0.0164,11.81666667,0,496.22,1.884700665,0.064516129,0.06016849,56.79790651,170.3937195,22.7191626,1.555102041,0.055906638,0.44299125,0.06016849,12.04670157
2015-07-02,0.0164,11.95,0,496.22,2.549889135,0.064516129,0.058664278,61.25847508,183.7754252,24.50339003,1.546938776,0.052862217,0.417095674,0.058664278,11.30804372
2015-07-03,0.0164,12.035,0,496.22,3.215077605,0.064516129,0.057160065,65.71904365,197.157131,26.28761746,1.53877551,0.049817796,0.391200099,0.057160065,10.56938586
2015-07-04,0.0164,12.12,0,496.22,3.880266075,0.064516129,0.055655853,70.17961223,210.5388367,28.07184489,1.530612245,0.046773375,0.365304523,0.055655853,9.830728
2015-07-05,0.0164,12.205,0,496.22,4.545454545,0.064516129,0.054151641,74.6401808,223.9205424,29.85607232,1.52244898,0.043728954,0.339408948,0.054151641,9.092070142
2015-07-06,0.0164,12.29,0,496.22,5.210643016,0.064516129,0.052647429,79.10074938,237.3022481,31.64029975,1.514285714,0.040684533,0.313513372,0.052647429,8.353412284
2015-07-07,0.0164,12.37,0,496.22,5.947101679,0.064516129,0.049639004,73.74806709,221.2442013,29.49922683,1.507142857,0.038701047,0.29867042,0.049639004,7.552667906
2015-07-08,0.0164,12.45,0,496.22,6.683560342,0.064516129,0.04663058,68.3953848,205.1861544,27.35815392,1.5,0.036717561,0.283827467,0.04663058,6.751923529
2015-07-09,0.0164,12.53,0,496.22,7.420019005,0.064516129,0.043622155,63.04270251,189.1281075,25.217081,1.492857143,0.034734074,0.268984515,0.043622155,5.951179151
2015-07-10,0.0164,12.6,0,496.22,8.156477669,0.064516129,0.040613731,57.69002022,173.0700607,23.07600809,1.485714286,0.032750588,0.254141563,0.040613731,5.150434774
2015-07-11,0.0164,12.67,0,496.22,8.892936332,0.064516129,0.037605306,52.33733793,157.0120138,20.93493517,1.478571429,0.030767102,0.23929861,0.037605306,4.349690396
2015-07-12,0.0164,12.74,0,496.22,9.629394995,0.064516129,0.034596882,46.98465564,140.9539669,18.79386226,1.471428571,0.028783615,0.224455658,0.034596882,3.548946019
2015-07-13,0.0164,12.81,0,496.22,10.36585366,0.064516129,0.031588457,41.63197336,124.8959201,16.65278934,1.464285714,0.026800129,0.209612705,0.031588457,2.748201641
2015-07-14,0.0164,12.87333333,0,496.22,11.1656636,0.071428571,0.034596882,41.63197336,124.8959201,16.65278934,1.637755102,0.030628719,0.24106159,0.034596882,3.502703742
2015-07-15,0.0164,12.93666667,0,496.22,11.96547355,0.078341014,0.037605306,41.63197336,124.8959201,16.65278934,1.81122449,0.034457309,0.272510474,0.037605306,4.257205843
2015-07-16,0.014133333,13,0,543.81,12.7652835,0.085253456,0.040613731,41.63197336,124.8959201,16.65278934,1.984693878,0.038285899,0.303959359,0.040613731,5.011707945
2015-07-17,0.014133333,13.04,0,511.83,13.56509344,0.092165899,0.043622155,41.63197336,124.8959201,16.65278934,2.158163265,0.042114489,0.335408243,0.043622155,5.766210046
2015-07-18,0.014133333,13.08,0,511.83,14.36490339,0.099078341,0.04663058,41.63197336,124.8959201,16.65278934,2.331632653,0.045943079,0.366857127,0.04663058,6.520712147
2015-07-19,0.014133333,13.12,0,511.83,15.16471334,0.105990783,0.049639004,41.63197336,124.8959201,16.65278934,2.505102041,0.049771668,0.398306012,0.049639004,7.275214248
2015-07-20,0.014133333,13.16,0,511.83,15.96452328,0.112903226,0.052647429,41.63197336,124.8959201,16.65278934,2.678571429,0.053600258,0.429754896,0.052647429,8.02971635
2015-07-21,0.014133333,13.21,0,511.83,15.99619892,0.117511521,0.051143216,43.41620079,130.2486024,17.36648031,2.721428571,0.054107662,0.43582574,0.051143216,8.379146699
2015-07-22,0.014133333,13.26,0,511.83,16.02787456,0.122119816,0.049639004,45.20042821,135.6012846,18.08017129,2.764285714,0.054615065,0.441896583,0.049639004,8.728577048
2015-07-23,0.014133333,13.31,0,511.83,16.05955021,0.126728111,0.048134792,46.98465564,140.9539669,18.79386226,2.807142857,0.055122469,0.447967427,0.048134792,9.078007398
2015-07-24,0.014133333,13.36,0,511.83,16.09122585,0.131336406,0.04663058,48.76888307,146.3066492,19.50755323,2.85,0.055629872,0.45403827,0.04663058,9.427437747
2015-07-25,0.014133333,13.41,0,511.83,16.12290149,0.1359447,0.045126367,50.5531105,151.6593315,20.2212442,2.892857143,0.056137276,0.460109114,0.045126367,9.776868096
2015-07-26,0.014133333,13.46,0,511.83,16.15457713,0.140552995,0.043622155,52.33733793,157.0120138,20.93493517,2.935714286,0.056644679,0.466179958,0.043622155,10.12629845
2015-07-27,0.014133333,13.51,0,447.85,16.18625277,0.14516129,0.042117943,54.12156536,162.3646961,21.64862614,2.978571429,0.057152083,0.472250801,0.042117943,10.4757288
2015-07-28,0.014133333,13.52333333,0,383.87,17.07317073,0.14516129,0.043622155,53.82419412,161.4725824,21.52967765,3.140918367,0.056736934,0.467010254,0.043622155,11.04993328
2015-07-29,0.014133333,13.53666667,0,383.87,17.96008869,0.14516129,0.045126367,53.52682289,160.5804687,21.41072915,3.303265306,0.056321786,0.461769707,0.045126367,11.62413777
2015-07-30,0.014133333,13.55,0,383.87,18.84700665,0.14516129,0.04663058,53.22945165,159.6883549,21.29178066,3.465612245,0.055906638,0.45652916,0.04663058,12.19834226
2015-07-31,0.014133333,13.565,0,383.87,19.73392461,0.14516129,0.048134792,52.93208041,158.7962412,21.17283216,3.627959184,0.055491489,0.451288613,0.048134792,12.77254675
2015-08-01,0.014133333,13.58,0,383.87,20.62084257,0.14516129,0.049639004,52.63470917,157.9041275,21.05388367,3.790306122,0.055076341,0.446048066,0.049639004,13.34675124
2015-08-02,0.014133333,13.595,0,383.87,21.50776053,0.14516129,0.051143216,52.33733793,157.0120138,20.93493517,3.952653061,0.054661193,0.440807519,0.051143216,13.92095573
