time,FLOW,TEMP,SALT,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,OGM_poc,OGM_don,OGM_dop,OGM_pop,PHS_frp_ads,OGM_pon,OXY_oxy
2015-06-25,0.012247648,27.937,0,1.362052582,5.64516129,0.058664278,72.20545379,216.6163614,28.88218152,3.173469388,0.03830435,0.286074871,0.058664278,21.55401062,230.0899951
2015-06-26,0.014456458,27.04275,0,1.298701299,5.725806452,0.06137186,74.15695254,222.4708576,29.66278102,3.183673469,0.036477697,0.266927416,0.06137186,21.62855347,233.8150453
2015-06-27,0.024377148,26.1485,0,1.235350016,5.806451613,0.064079442,76.10845129,228.3253539,30.44338052,3.193877551,0.034651045,0.247779961,0.064079442,21.70309633,237.6436898
2015-06-28,0.022168338,25.25425,0,1.171998733,5.887096774,0.066787024,78.05995004,234.1798501,31.22398002,3.204081633,0.032824392,0.228632507,0.066787024,21.77763919,241.5810548
2015-06-29,0.012246968,24.36,0,1.10864745,5.967741935,0.069494606,80.01144879,240.0343464,32.00457952,3.214285714,0.03099774,0.209485052,0.069494606,21.85218204,245.6325168
2015-06-30,0.014298358,24.697,0,1.140323092,5.64516129,0.069494606,81.96294754,245.8888426,32.78517902,3.265306122,0.033516306,0.232152149,0.069494606,22.60227072,244.0919655
2015-07-01,0.014335248,25.034,0,1.171998733,5.322580645,0.069494606,83.91444629,251.7433389,33.56577852,3.316326531,0.036034872,0.254819246,0.069494606,23.3523594,242.5681097
2015-07-02,0.012489388,25.371,0,1.203674374,5,0.069494606,85.86594505,257.5978351,34.34637802,3.367346939,0.038553439,0.277486344,0.069494606,24.10244807,241.0606488
2015-07-03,0.015464388,25.05825,0,1.235350016,4.677419355,0.069494606,87.8174438,263.4523314,35.12697752,3.418367347,0.041072005,0.300153441,0.069494606,24.85253675,242.4590913
2015-07-04,0.016819628,24.7455,0,1.267025657,4.35483871,0.069494606,89.76894255,269.3068276,35.90757702,3.469387755,0.043590572,0.322820538,0.069494606,25.60262543,243.8716355
2015-07-05,0.016749758,24.43275,0,1.298701299,4.032258065,0.069494606,91.7204413,275.1613239,36.68817652,3.520408163,0.046109138,0.345487635,0.069494606,26.35271411,245.2985213
2015-07-06,0.027229918,24.12,0,1.33037694,3.709677419,0.069494606,93.67194005,281.0158201,37.46877602,3.571428571,0.048627704,0.368154732,0.069494606,27.10280278,246.7399928
2015-07-07,0.024287898,24.42933333,0,1.362052582,3.536866359,0.070397133,101.7009635,305.1028904,40.68038539,3.630102041,0.048793764,0.368746739,0.070397133,27.77199943,245.3141895
2015-07-08,0.012617908,24.73866667,0,1.393728223,3.3640553,0.07129966,109.7299869,329.1899607,43.89199477,3.68877551,0.048959823,0.369338745,0.07129966,28.44119607,243.9026576
2015-07-09,0.012617908,25.048,0,1.425403864,3.19124424,0.072202188,117.7590103,353.277031,47.10360414,3.74744898,0.049125882,0.369930752,0.072202188,29.11039271,242.5051609
2015-07-10,0.012246968,25.201,0,1.457079506,3.01843318,0.073104715,125.7880338,377.3641013,50.31521351,3.806122449,0.049291942,0.370522758,0.073104715,29.77958936,241.8190584
2015-07-11,0.014200778,25.354,0,1.488755147,2.84562212,0.074007242,133.8170572,401.4511716,53.52682289,3.864795918,0.049458001,0.371114765,0.074007242,30.448786,241.1363048
2015-07-12,0.021313578,25.507,0,1.520430789,2.67281106,0.07490977,141.8460806,425.5382419,56.73843226,3.923469388,0.04962406,0.371706772,0.07490977,31.11798264,240.4568726
2015-07-13,0.033469938,25.66,0,1.55210643,2.5,0.075812297,149.8751041,449.6253122,59.95004163,3.982142857,0.049790119,0.372298778,0.075812297,31.78717928,239.7807345
2015-07-14,0.027303868,25.732,0,1.488755147,2.926267281,0.072202188,139.8388248,419.5164744,55.93552992,3.903061224,0.047963467,0.359469015,0.072202188,30.71252859,239.4636839
2015-07-15,0.013203898,25.804,0,1.425403864,3.352534562,0.068592078,129.8025455,389.4076365,51.9210182,3.823979592,0.046136814,0.346639251,0.068592078,29.6378779,239.147354
2015-07-16,0.012257168,25.876,0,1.362052582,3.778801843,0.064981969,119.7662662,359.2987986,47.90650648,3.744897959,0.044310162,0.333809488,0.064981969,28.56322721,238.831742
2015-07-17,0.012246968,26.3445,0,1.298701299,4.205069124,0.06137186,109.7299869,329.1899607,43.89199477,3.665816327,0.042483509,0.320979725,0.06137186,27.48857652,236.7954137
2015-07-18,0.012246968,26.813,0,1.235350016,4.631336406,0.05776175,99.69370762,299.0811229,39.87748305,3.586734694,0.040656857,0.308149962,0.05776175,26.41392582,234.7886081
2015-07-19,0.012246968,27.2815,0,1.171998733,5.057603687,0.054151641,89.65742833,268.972285,35.86297133,3.507653061,0.038830204,0.295320198,0.054151641,25.33927513,232.8105876
2015-07-20,0.012246968,27.75,0,1.10864745,5.483870968,0.050541531,79.62114904,238.8634471,31.84845962,3.428571429,0.037003552,0.282490435,0.050541531,24.26462444,230.8606327
2015-07-21,0.012246968,27.524,0,1.10864745,5.910138249,0.052346586,78.95206376,236.8561913,31.5808255,3.716836735,0.037446377,0.284670804,0.052346586,26.43274491,231.7978135
2015-07-22,0.012246968,27.298,0,1.10864745,6.33640553,0.054151641,78.28297847,234.8489354,31.31319139,4.005102041,0.037889202,0.286851173,0.054151641,28.60086539,232.7414399
2015-07-23,0.012252408,27.072,0,1.10864745,6.762672811,0.055956696,77.61389318,232.8416796,31.04555727,4.293367347,0.038332026,0.289031542,0.055956696,30.76898586,233.6915911
2015-07-24,0.012252408,27.1415,0,1.10864745,7.188940092,0.05776175,76.9448079,230.8344237,30.77792316,4.581632653,0.038774851,0.291211911,0.05776175,32.93710634,233.3986991
2015-07-25,0.012905208,27.211,0,1.10864745,7.615207373,0.059566805,76.27572261,228.8271678,30.51028904,4.869897959,0.039217676,0.29339228,0.059566805,35.10522681,233.1064293
2015-07-26,0.012977118,27.2805,0,1.10864745,8.041474654,0.06137186,75.60663733,226.819912,30.24265493,5.158163265,0.039660501,0.295572649,0.06137186,37.27334728,232.8147795
2015-07-27,0.012526448,27.35,0,1.10864745,8.467741935,0.063176914,74.93755204,224.8126561,29.97502082,5.446428571,0.040103326,0.297753018,0.063176914,39.44146776,232.5237473
2015-07-28,0.013383078,27.434,0,1.171998733,8.513824885,0.064079442,74.26846675,222.8054003,29.7073867,5.227040816,0.03990959,0.295106868,0.064079442,37.35754373,232.1728172
2015-07-29,0.013499358,27.518,0,1.235350016,8.559907834,0.064981969,73.59938147,220.7981444,29.43975259,5.007653061,0.039715854,0.292460717,0.064981969,35.2736197,231.8227819
2015-07-30,0.012938358,27.602,0,1.298701299,8.605990783,0.065884496,72.93029618,218.7908885,29.17211847,4.788265306,0.039522118,0.289814567,0.065884496,33.18969567,231.4736373
2015-07-31,0.012614508,27.2615,0,1.362052582,8.652073733,0.066787024,72.2612109,216.7836327,28.90448436,4.568877551,0.039328382,0.287168417,0.066787024,31.10577164,232.8944497
2015-08-01,0.012246968,26.921,0,1.425403864,8.698156682,0.067689551,71.59212561,214.7763768,28.63685024,4.349489796,0.039134646,0.284522267,0.067689551,29.02184762,234.3301025
2015-08-02,0.012246968,26.5805,0,1.488755147,8.744239631,0.068592078,70.92304032,212.769121,28.36921613,4.130102041,0.038940911,0.281876117,0.068592078,26.93792359,235.7808714
2015-08-03,0.012246968,26.24,0,1.55210643,8.790322581,0.069494606,70.25395504,210.7618651,28.10158201,3.910714286,0.038747175,0.279229966,0.069494606,24.85399956,237.2470369
2015-08-04,0.012247308,26.112,0,1.488755147,9.00921659,0.07129966,69.58486975,208.7546093,27.8339479,3.910714286,0.038553439,0.275681289,0.07129966,24.69845683,237.8022347
