time,FLOW,TEMP,SALT,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OXY_oxy
2015-12-11,0,7.566872611,0,0.153626861,0.022081413,0.044205606,407.1012252,315.8017516
2015-12-12,0,7.581840764,0,0.150459297,0.021889401,0.043821209,399.0722017,316.3146895
2015-12-13,0,7.596808917,0,0.147291733,0.021697389,0.043436813,391.0431783,316.8276274
2015-12-14,0,7.61177707,0,0.144124169,0.021505376,0.043052416,383.0141549,317.3405653
2015-12-15,0,7.626745223,0,0.140956604,0.021313364,0.04266802,374.9851314,317.8535032
2015-12-16,0,7.641713376,0,0.13778904,0.021121352,0.042283623,366.956108,318.3664411
2015-12-17,0,7.656681529,0,0.134621476,0.020929339,0.041899227,358.9270846,318.879379
2015-12-18,0,7.671649682,0,0.131453912,0.020737327,0.04151483,350.8980611,319.3923169
2015-12-19,0,7.686617834,0,0.128286348,0.020545315,0.041130433,342.8690377,319.9052548
2015-12-20,0,7.701585987,0,0.125118784,0.020353303,0.040746037,334.8400143,320.4181927
2015-12-21,0,7.71655414,0,0.12195122,0.02016129,0.04036164,326.8109908,320.9311306
2015-12-22,0,7.731522293,0,0.118783655,0.019969278,0.039977244,318.7819674,321.4440685
2015-12-23,0,7.746490446,0,0.115616091,0.019777266,0.039592847,310.752944,321.9570064
2015-12-24,0,7.761458599,0,0.112448527,0.019585253,0.039208451,302.7239205,322.4699443
2015-12-25,0,7.776426752,0,0.109280963,0.019393241,0.038824054,294.6948971,322.9828822
2015-12-26,0,7.791394904,0,0.106113399,0.019201229,0.038439657,286.6658737,323.4958201
2015-12-27,0,7.806363057,0,0.102945835,0.019009217,0.038055261,278.6368502,324.008758
2015-12-28,0,7.82133121,0,0.099778271,0.018817204,0.037670864,270.6078268,324.5216959
2015-12-29,0,7.836299363,0,0.096610706,0.018625192,0.037286468,262.5788034,325.0346338
2015-12-30,0,7.851267516,0,0.093443142,0.01843318,0.036902071,254.5497799,325.5475717
2015-12-31,0,7.866235669,0,0.090275578,0.018241167,0.036517675,246.5207565,326.0605096
2016-01-01,0,7.881203822,0,0.087108014,0.018049155,0.036133278,238.4917331,326.5734475
2016-01-02,0,7.896171975,0,0.08394045,0.017857143,0.035748881,230.4627096,327.0863854
2016-01-03,0,7.911140127,0,0.080772886,0.017665131,0.035364485,222.4336862,327.5993232
2016-01-04,0,7.92610828,0,0.077605322,0.017473118,0.034980088,214.4046628,328.1122611
