time,ShortWave,LongWave,AirTemp,RelHum,Wind,Rain
2016-07-04 21:00,0,412.8200073,26.08001099,92.85343849,4.001012372,0.0116736
2016-07-04 22:00,0,430.980011,25.42000732,94.98987069,4.111471889,0.137961605
2016-07-04 23:00,0,430.980011,25.26003418,95.49850875,3.384154171,0.014649601
2016-07-05 00:00,0,430.980011,25.09005127,96.06706921,3.3626478,0.0046848
2016-07-05 01:00,0,414.769989,24.92000732,96.6373442,4.051135711,0.0003456
2016-07-05 02:00,0,414.769989,24.62005005,94.92793954,3.886244969,0
2016-07-05 03:00,0,414.7799988,24.33001099,93.0700223,3.711711127,0
2016-07-05 04:00,0,422.6300049,24.02999268,91.17300687,3.539858834,0.0055488
2016-07-05 05:00,0,422.6199951,24.48000488,89.71554911,3.361086028,0.031228801
2016-07-05 06:00,54.04000092,422.6099854,24.93999634,88.22672075,3.231485632,0.0019104
2016-07-05 07:00,162.9680023,427.0899963,25.39000854,86.81065751,3.148205816,0.0000192
2016-07-05 08:00,255.3600006,427.0799866,26.1,83.79775215,3.644077325,0.0102432
2016-07-05 09:00,356.0020142,427.0599976,26.80999146,80.90441926,4.266907439,0.0171744
2016-07-05 10:00,697.375,416.6700134,27.51000366,78.1697463,4.963970037,0
2016-07-05 11:00,791.822998,416.6499939,28.52004395,72.62734139,5.371415216,0
2016-07-05 12:00,824.5239868,416.6400146,29.52001343,67.53246504,5.820137627,0
2016-07-05 13:00,876.2210083,424.4400024,30.52001343,62.80863658,6.294029125,0
2016-07-05 14:00,837.4719849,424.4400024,30.74004517,62.28746018,6.141831841,0
2016-07-05 15:00,739.7089844,424.4299927,30.95998535,61.77281233,6.011198113,0
2016-07-05 16:00,649.3909912,414.480011,31.17003784,61.29531235,5.882941326,0
2016-07-05 17:00,447.2229919,414.5,30.2000061,66.0651155,4.960987615,0
2016-07-05 18:00,279.8619995,414.5100098,29.21999512,71.24922451,4.039715546,0
2016-07-05 19:00,58.60800171,397.3099976,28.24001465,76.8445894,3.117771535,0
2016-07-05 20:00,0,397.3399963,26.67998657,78.80375553,3.168122587,0
2016-07-05 21:00,0,397.3699951,25.11000977,80.55454169,3.367283923,0
2016-07-05 22:00,0,377.2099915,23.55001221,81.92694006,3.695794961,0
2016-07-05 23:00,0,377.2200012,23.10003052,83.2310827,3.600347237,0
2016-07-06 00:00,0,377.230011,22.64000854,84.60752005,3.547520198,0
2016-07-06 01:00,0,376.7600098,22.19002686,85.94771279,3.51262021,0
2016-07-06 02:00,0,376.769989,21.75002441,87.40866262,3.453925204,0
2016-07-06 03:00,0,376.7799988,21.30004272,88.94451053,3.398720274,0
2016-07-06 04:00,0,373.9100037,20.86000977,90.45279787,3.337319246,0
2016-07-06 05:00,0,373.8900146,21.58001099,88.73310848,3.059428003,0
2016-07-06 06:00,75.91999817,373.8800049,22.30999146,86.96126536,2.801142576,0
2016-07-06 07:00,159.9279938,416.4500122,23.04000244,85.19164833,2.592624096,0
2016-07-06 08:00,251.0240021,416.4299927,23.90999756,83.67654557,2.900000095,0
2016-07-06 09:00,350.2550049,416.4200134,24.77001343,82.16668514,3.265838339,0
2016-07-06 10:00,467.3880005,426.230011,25.64003906,80.57418053,3.670490357,0
2016-07-06 11:00,530.8499756,426.2200012,26.11000977,78.69348405,4.164252768,0.0002976
2016-07-06 12:00,552.8720093,426.2099915,26.57000122,76.9070825,4.678985025,0.0022272
2016-07-06 13:00,626.9899902,427.3200073,27.02999268,75.16726355,5.19391935,0.0003744
2016-07-06 14:00,599.3070068,427.3099976,27.71004639,73.87563389,4.738649387,0
2016-07-06 15:00,529.3779907,427.2900085,28.39000854,72.58341401,4.421639975,0
2016-07-06 16:00,638.4699707,399.9899902,29.05999146,71.33496927,4.290011617,0
2016-07-06 17:00,439.6119995,399.9899902,28.55004272,76.33598453,3.600347237,0
2016-07-06 18:00,274.9400024,400,28.04003296,81.58159908,2.911391309,0
2016-07-06 19:00,55.18399811,380.5899963,27.52999268,87.08104887,2.214723453,0
2016-07-06 20:00,0,380.6099854,26.20998535,87.36830064,2.722149904,0
2016-07-06 21:00,0,380.6400146,24.89000854,87.1832703,3.224903123,0
2016-07-06 22:00,0,374.9100037,23.57000122,86.43504088,3.733108695,0
2016-07-06 23:00,0,374.9100037,23.29000244,86.68277647,3.57259013,0
2016-07-07 00:00,0,374.9200134,23.01000366,86.91715408,3.518891862,0
2016-07-07 01:00,0,373.8200073,22.73000488,87.13758352,3.567211748,0
2016-07-07 02:00,0,373.8200073,22.54000244,87.60729811,3.674085013,0
2016-07-07 03:00,0,373.8200073,22.35,88.07578401,3.781877842,0
2016-07-07 04:00,0,374.4299927,22.15999756,88.54772853,3.889087204,0
2016-07-07 05:00,0,374.4100037,23.04000244,86.58836036,4.175416243,0
2016-07-07 06:00,99.20800018,374.3999939,23.92998657,84.57054104,4.455390052,0
2016-07-07 07:00,258.9519958,385.6199951,24.80999146,82.60425294,4.748262612,0
2016-07-07 08:00,407.2160034,385.6000061,25.79000244,77.81611092,4.351781396,0.0000192
2016-07-07 09:00,568.6619873,385.5899963,26.76000366,73.38147263,4.0557244,0.0019584
2016-07-07 10:00,566.9160156,413.5799866,27.74001465,69.18860244,3.874854772,0
2016-07-07 11:00,644.1010132,413.5700073,28.11998901,68.84497849,3.874183729,0
2016-07-07 12:00,670.9829712,413.5599976,28.4999939,68.48727026,3.945072837,0.0002688
2016-07-07 13:00,597.5570068,438.1499939,28.87999878,68.1160593,4.072959606,0.040358399
2016-07-07 14:00,571.2550049,438.1499939,29.07000122,65.92698173,3.993995529,0.000384
2016-07-07 15:00,504.57901,438.1400146,29.2499939,63.81574252,4.217700936,0
2016-07-07 16:00,447.6380005,422.6700134,29.43999634,61.7057253,4.701063519,0.0000576
2016-07-07 17:00,308.1369934,422.6799927,28.35,66.08886662,4.329723026,0.0000576
2016-07-07 18:00,192.5740051,422.7000122,27.26003418,70.81758918,3.998249675,0
2016-07-07 19:00,41.9679985,398.0700073,26.17998657,75.87602832,3.704875105,0
2016-07-07 20:00,0,398.1000061,24.74001465,79.91807007,3.864776737,0
2016-07-07 21:00,0,398.1199951,23.30001221,84.15002811,4.03133983,0
2016-07-07 22:00,0,364.3800049,21.86000977,88.57612311,4.223552975,0
2016-07-07 23:00,0,364.3900146,21.42003784,89.91722777,3.998512196,0
2016-07-08 00:00,0,364.3999939,20.98000488,91.27319059,3.783450877,0
2016-07-08 01:00,0,355.5299988,20.55001221,92.58604379,3.556472994,0
